seed,MAX_CANDS,user,model,target,rank,HR@10,MRR@10,nDCG@10,feasible
2024,40,เอกชน5,Hybrid-WeightedProduct,เซิ้งไทภูเขา,1,1.0,1.0,1.0,1
2024,40,เอกชน50,Hybrid-WeightedProduct,ฟ้อนจันทราพาฝัน,1,1.0,1.0,1.0,1
2024,40,เอกชน51,Hybrid-WeightedProduct,ระบำร่อนแร่,1,1.0,1.0,1.0,1
2024,40,เอกชน52,Hybrid-WeightedProduct,ระบำเก็บใบชา,1,1.0,1.0,1.0,1
2024,40,เอกชน53,Hybrid-WeightedProduct,ลายเกราะ,2,1.0,0.5,0.6309297535714575,1
2024,40,เอกชน54,Hybrid-WeightedProduct,ระบำร่อนแร่,1,1.0,1.0,1.0,1
2024,40,เอกชน55,Hybrid-WeightedProduct,ลายเกราะ,5,1.0,0.2,0.38685280723454163,1
2024,40,เอกชน56,Hybrid-WeightedProduct,ระบำเก็บใบชา,1,1.0,1.0,1.0,1
2024,40,เอกชน57,Hybrid-WeightedProduct,มวยคาดเชือก,31,0.0,0.0,0.0,1
2024,40,เอกชน58,Hybrid-WeightedProduct,เจ้าพระยานที,1,1.0,1.0,1.0,1
2024,40,เอกชน59,Hybrid-WeightedProduct,ระบำฉิ่ง,1,1.0,1.0,1.0,1
2024,40,เอกชน6,Hybrid-WeightedProduct,เซิ้งกระติบข้าว,2,1.0,0.5,0.6309297535714575,1
2024,40,เอกชน60,Hybrid-WeightedProduct,ฟ้อนขันดอก,1,1.0,1.0,1.0,1
2024,40,เอกชน61,Hybrid-WeightedProduct,ฟ้อนเจิง,1,1.0,1.0,1.0,1
2024,40,เอกชน7,Hybrid-WeightedProduct,การแสดงโขนเรื่องรามเกียรติ์ ตอน พระรามตามกวาง,1,1.0,1.0,1.0,1
2024,40,เอกชน8,Hybrid-WeightedProduct,การแสดงโขนเรื่องรามเกียรติ์ ตอน พระรามตามกวาง,1,1.0,1.0,1.0,1
2024,40,เอกชน9,Hybrid-WeightedProduct,ออเจ้าชาวกรุงศรี,1,1.0,1.0,1.0,1
2024,40,บุคคล1,Hybrid-RRF,กินนรีร่อนออกมโนราห์บูชายัญ,1,1.0,1.0,1.0,1
2024,40,บุคคล10,Hybrid-RRF,การแสดงโขนเรื่องรามเกียรติ์ ตอน พระรามตามกวาง,2,1.0,0.5,0.6309297535714575,1
2024,40,บุคคล11,Hybrid-RRF,นักษัตร,2,1.0,0.5,0.6309297535714575,1
2024,40,บุคคล12,Hybrid-RRF,ฟ้อนเจิง,3,1.0,0.3333333333333333,0.5,1
2024,40,บุคคล13,Hybrid-RRF,กรุงเทพ,2,1.0,0.5,0.6309297535714575,1
2024,40,บุคคล14,Hybrid-RRF,ฟ้อนขันดอก,3,1.0,0.3333333333333333,0.5,1
2024,40,บุคคล15,Hybrid-RRF,การแสดงโขนเรื่องรามเกียรติ์ ตอน ขับพิเภก,1,1.0,1.0,1.0,1
2024,40,บุคคล16,Hybrid-RRF,ฟ้อนสาวไหม,6,1.0,0.16666666666666666,0.3562071871080222,1
2024,40,บุคคล17,Hybrid-RRF,ระบำสุโขทัย,1,1.0,1.0,1.0,1
2024,40,บุคคล18,Hybrid-RRF,รองเง็ง,2,1.0,0.5,0.6309297535714575,1
2024,40,บุคคล2,Hybrid-RRF,ระบำตารีบุหงา,1,1.0,1.0,1.0,1
2024,40,บุคคล20,Hybrid-RRF,เซิ้งไทภูเขา,1,1.0,1.0,1.0,1
2024,40,บุคคล21,Hybrid-RRF,ฟ้อนมาลัย,1,1.0,1.0,1.0,1
2024,40,บุคคล22,Hybrid-RRF,รับขวัญข้าว,1,1.0,1.0,1.0,1
2024,40,บุคคล23,Hybrid-RRF,ระบำชาวนา,1,1.0,1.0,1.0,1
2024,40,บุคคล24,Hybrid-RRF,ฟ้อนมาลัย,1,1.0,1.0,1.0,1
2024,40,บุคคล25,Hybrid-RRF,การแสดงโขนเรื่องรามเกียรติ์ ตอน ศึกวิรุญมุข,8,1.0,0.125,0.31546487678572877,1
2024,40,บุคคล26,Hybrid-RRF,ฟ้อนมาลัย,1,1.0,1.0,1.0,1
2024,40,บุคคล27,Hybrid-RRF,เซิ้งสวิง,1,1.0,1.0,1.0,1
2024,40,บุคคล28,Hybrid-RRF,ระบำทวารวดี,5,1.0,0.2,0.38685280723454163,1
2024,40,บุคคล29,Hybrid-RRF,รำซัดชาตรี,1,1.0,1.0,1.0,1
2024,40,บุคคล3,Hybrid-RRF,กลองสะบัดชัย,1,1.0,1.0,1.0,1
2024,40,บุคคล30,Hybrid-RRF,ฟ้อนรัก,1,1.0,1.0,1.0,1
2024,40,บุคคล31,Hybrid-RRF,เซิ้งสวิง,2,1.0,0.5,0.6309297535714575,1
2024,40,บุคคล32,Hybrid-RRF,การแสดงโขนเรื่องรามเกียรติ์ ตอน พระรามตามกวาง,1,1.0,1.0,1.0,1
2024,40,บุคคล33,Hybrid-RRF,การแสดงโขนเรื่องรามเกียรติ์ ตอน ขับพิเภก,1,1.0,1.0,1.0,1
2024,40,บุคคล34,Hybrid-RRF,การแสดงโขนเรื่องรามเกียรติ์ ตอน พระรามตามกวาง,1,1.0,1.0,1.0,1
2024,40,บุคคล35,Hybrid-RRF,การแสดงโขนเรื่องรามเกียรติ์ ตอน ขับพิเภก,1,1.0,1.0,1.0,1
2024,40,บุคคล36,Hybrid-RRF,รำซัดชาตรี,1,1.0,1.0,1.0,1
2024,40,บุคคล37,Hybrid-RRF,รำซัดชาตรี,1,1.0,1.0,1.0,1
2024,40,บุคคล38,Hybrid-RRF,การแสดงโขนเรื่องรามเกียรติ์ ตอน ลักสีดา,1,1.0,1.0,1.0,1
2024,40,บุคคล39,Hybrid-RRF,กีปัสเรนัง,1,1.0,1.0,1.0,1
2024,40,บุคคล4,Hybrid-RRF,กีปัสเรนัง,3,1.0,0.3333333333333333,0.5,1
2024,40,บุคคล40,Hybrid-RRF,ลีลาหมากแก๊ป,1,1.0,1.0,1.0,1
2024,40,บุคคล5,Hybrid-RRF,ฟ้อนผาง,3,1.0,0.3333333333333333,0.5,1
2024,40,บุคคล6,Hybrid-RRF,กินนรีร่อนออกมโนราห์บูชายัญ,1,1.0,1.0,1.0,1
2024,40,บุคคล7,Hybrid-RRF,จตุรภาคี,1,1.0,1.0,1.0,1
2024,40,บุคคล8,Hybrid-RRF,เซิ้งกระติบข้าว,2,1.0,0.5,0.6309297535714575,1
2024,40,บุคคล9,Hybrid-RRF,การแสดงโขนเรื่องรามเกียรติ์ ตอน พระรามตามกวาง,2,1.0,0.5,0.6309297535714575,1
2024,40,ราชการ1,Hybrid-RRF,กระทบสากหรือกระทบไม้,1,1.0,1.0,1.0,1
2024,40,ราชการ10,Hybrid-RRF,ฟ้อนหมากกั๊บแก๊บลำเพลิน,1,1.0,1.0,1.0,1
2024,40,ราชการ11,Hybrid-RRF,เซิ้งสวิง,2,1.0,0.5,0.6309297535714575,1
2024,40,ราชการ12,Hybrid-RRF,การแสดงโขนเรื่องรามเกียรติ์ ตอน สุครีพถอนต้นรัง,2,1.0,0.5,0.6309297535714575,1
2024,40,ราชการ13,Hybrid-RRF,ฟ้อนดวงเดือน,1,1.0,1.0,1.0,1
2024,40,ราชการ14,Hybrid-RRF,รำพลายชุมพล,2,1.0,0.5,0.6309297535714575,1
2024,40,ราชการ15,Hybrid-RRF,นาฏ ณ วัง,1,1.0,1.0,1.0,1
2024,40,ราชการ16,Hybrid-RRF,กินนรีร่อนออกมโนราห์บูชายัญ,1,1.0,1.0,1.0,1
2024,40,ราชการ17,Hybrid-RRF,การแสดงโขนเรื่องรามเกียรติ์ ตอน ขับพิเภก,1,1.0,1.0,1.0,1
2024,40,ราชการ18,Hybrid-RRF,รำพลายชุมพล,2,1.0,0.5,0.6309297535714575,1
2024,40,ราชการ19,Hybrid-RRF,นาฏยมวยไทย,1,1.0,1.0,1.0,1
2024,40,ราชการ2,Hybrid-RRF,กระทบสากหรือกระทบไม้,4,1.0,0.25,0.43067655807339306,1
2024,40,ราชการ20,Hybrid-RRF,รำวงมาตรฐาน,5,1.0,0.2,0.38685280723454163,1
2024,40,ราชการ21,Hybrid-RRF,การแสดงโขนเรื่องรามเกียรติ์ ตอน ขับพิเภก,1,1.0,1.0,1.0,1
2024,40,ราชการ22,Hybrid-RRF,ฟ้อนเทียน,4,1.0,0.25,0.43067655807339306,1
2024,40,ราชการ23,Hybrid-RRF,การแสดงโขนเรื่องรามเกียรติ์ ตอน ขับพิเภก,1,1.0,1.0,1.0,1
2024,40,ราชการ24,Hybrid-RRF,ชาติพันธุ์สราญ,1,1.0,1.0,1.0,1
2024,40,ราชการ25,Hybrid-RRF,ฟ้อนสาวไหม,4,1.0,0.25,0.43067655807339306,1
2024,40,ราชการ26,Hybrid-RRF,การแสดงโขนเรื่องรามเกียรติ์ ตอน พระรามตามกวาง,1,1.0,1.0,1.0,1
2024,40,ราชการ27,Hybrid-RRF,ฟ้อนหมากกั๊บแก๊บลำเพลิน,5,1.0,0.2,0.38685280723454163,1
2024,40,ราชการ28,Hybrid-RRF,การแสดงโขนเรื่องรามเกียรติ์ ตอน พระรามตามกวาง,2,1.0,0.5,0.6309297535714575,1
2024,40,ราชการ3,Hybrid-RRF,ระบำสุโขทัย,1,1.0,1.0,1.0,1
2024,40,ราชการ4,Hybrid-RRF,มวยคาดเชือก,7,1.0,0.14285714285714285,0.3333333333333333,1
2024,40,ราชการ5,Hybrid-RRF,การแสดงโขนเรื่องรามเกียรติ์ ตอน ขับพิเภก,1,1.0,1.0,1.0,1
2024,40,ราชการ6,Hybrid-RRF,หนุมานจับนางเบญกาย,3,1.0,0.3333333333333333,0.5,1
2024,40,ราชการ7,Hybrid-RRF,ลายเกราะ,12,0.0,0.0,0.0,1
2024,40,ราชการ8,Hybrid-RRF,กินนรีร่อนออกมโนราห์บูชายัญ,1,1.0,1.0,1.0,1
2024,40,ราชการ9,Hybrid-RRF,ระบำฉิ่ง,7,1.0,0.14285714285714285,0.3333333333333333,1
2024,40,องค์การระหว่างประเทศ1,Hybrid-RRF,การแสดงโขนเรื่องรามเกียรติ์ ตอน นางลอย,2,1.0,0.5,0.6309297535714575,1
2024,40,องค์การระหว่างประเทศ10,Hybrid-RRF,นาฏยมวยไทย,1,1.0,1.0,1.0,1
2024,40,องค์การระหว่างประเทศ11,Hybrid-RRF,เจ้าพระยานที,1,1.0,1.0,1.0,1
2024,40,องค์การระหว่างประเทศ12,Hybrid-RRF,ฟ้อนรัก,2,1.0,0.5,0.6309297535714575,1
2024,40,องค์การระหว่างประเทศ13,Hybrid-RRF,ผืนไท,3,1.0,0.3333333333333333,0.5,1
2024,40,องค์การระหว่างประเทศ14,Hybrid-RRF,รำพลายชุมพล,2,1.0,0.5,0.6309297535714575,1
2024,40,องค์การระหว่างประเทศ15,Hybrid-RRF,การแสดงโขนเรื่องรามเกียรติ์ ตอน นางลอย,2,1.0,0.5,0.6309297535714575,1
2024,40,องค์การระหว่างประเทศ16,Hybrid-RRF,มวยคาดเชือก,1,1.0,1.0,1.0,1
2024,40,องค์การระหว่างประเทศ17,Hybrid-RRF,มวยคาดเชือก,2,1.0,0.5,0.6309297535714575,1
2024,40,องค์การระหว่างประเทศ18,Hybrid-RRF,ผืนไท,1,1.0,1.0,1.0,1
2024,40,องค์การระหว่างประเทศ19,Hybrid-RRF,มวยคาดเชือก,2,1.0,0.5,0.6309297535714575,1
2024,40,องค์การระหว่างประเทศ2,Hybrid-RRF,การแสดงโขนเรื่องรามเกียรติ์ ตอน นางลอย,2,1.0,0.5,0.6309297535714575,1
2024,40,องค์การระหว่างประเทศ20,Hybrid-RRF,รำพลายชุมพล,2,1.0,0.5,0.6309297535714575,1
2024,40,องค์การระหว่างประเทศ21,Hybrid-RRF,ผืนไท,1,1.0,1.0,1.0,1
2024,40,องค์การระหว่างประเทศ22,Hybrid-RRF,เมขลา รามสูร,3,1.0,0.3333333333333333,0.5,1
2024,40,องค์การระหว่างประเทศ23,Hybrid-RRF,เมขลา รามสูร,4,1.0,0.25,0.43067655807339306,1
2024,40,องค์การระหว่างประเทศ24,Hybrid-RRF,เมขลา รามสูร,3,1.0,0.3333333333333333,0.5,1
2024,40,องค์การระหว่างประเทศ25,Hybrid-RRF,ผืนไท,1,1.0,1.0,1.0,1
2024,40,องค์การระหว่างประเทศ26,Hybrid-RRF,ผืนไท,1,1.0,1.0,1.0,1
2024,40,องค์การระหว่างประเทศ27,Hybrid-RRF,ผืนไท,3,1.0,0.3333333333333333,0.5,1
2024,40,องค์การระหว่างประเทศ3,Hybrid-RRF,การแสดงโขนเรื่องรามเกียรติ์ ชุดยกรบ,1,1.0,1.0,1.0,1
2024,40,องค์การระหว่างประเทศ4,Hybrid-RRF,จตุรภาคี,2,1.0,0.5,0.6309297535714575,1
2024,40,องค์การระหว่างประเทศ5,Hybrid-RRF,จตุรภาคี,3,1.0,0.3333333333333333,0.5,1
2024,40,องค์การระหว่างประเทศ6,Hybrid-RRF,ระบำชุดไทยพระราชนิยม,5,1.0,0.2,0.38685280723454163,1
2024,40,องค์การระหว่างประเทศ7,Hybrid-RRF,เซิ้งตังหวาย,2,1.0,0.5,0.6309297535714575,1
2024,40,องค์การระหว่างประเทศ8,Hybrid-RRF,การแสดงโขนเรื่องรามเกียรติ์ ตอน นางลอย,1,1.0,1.0,1.0,1
2024,40,องค์การระหว่างประเทศ9,Hybrid-RRF,การแสดงโขนเรื่องรามเกียรติ์ ตอน นางลอย,2,1.0,0.5,0.6309297535714575,1
2024,40,เอกชน1,Hybrid-RRF,ระบำศรีวิชัย,1,1.0,1.0,1.0,1
2024,40,เอกชน10,Hybrid-RRF,การแสดงโขนเรื่องรามเกียรติ์ ตอน ศึกแสงอาทิตย์,5,1.0,0.2,0.38685280723454163,1
2024,40,เอกชน11,Hybrid-RRF,ระบำตารีกีปัส,3,1.0,0.3333333333333333,0.5,1
2024,40,เอกชน12,Hybrid-RRF,รำซัดชาตรี,1,1.0,1.0,1.0,1
2024,40,เอกชน13,Hybrid-RRF,การแสดงโขนเรื่องรามเกียรติ์ ตอน นางลอย,3,1.0,0.3333333333333333,0.5,1
2024,40,เอกชน14,Hybrid-RRF,การแสดงโขนเรื่องรามเกียรติ์ ตอน ศึกวิรุญจำบัง,2,1.0,0.5,0.6309297535714575,1
2024,40,เอกชน15,Hybrid-RRF,นบนที,2,1.0,0.5,0.6309297535714575,1
2024,40,เอกชน16,Hybrid-RRF,ฟ้อนรัก,1,1.0,1.0,1.0,1
2024,40,เอกชน17,Hybrid-RRF,ฟ้อนรัก,2,1.0,0.5,0.6309297535714575,1
2024,40,เอกชน18,Hybrid-RRF,การแสดงโขนเรื่องรามเกียรติ์ ตอน ขับพิเภก,1,1.0,1.0,1.0,1
2024,40,เอกชน19,Hybrid-RRF,โนรา,3,1.0,0.3333333333333333,0.5,1
2024,40,เอกชน2,Hybrid-RRF,ฟ้อนที,9,1.0,0.1111111111111111,0.3010299956639812,1
2024,40,เอกชน20,Hybrid-RRF,นบนที,1,1.0,1.0,1.0,1
2024,40,เอกชน21,Hybrid-RRF,นบนที,1,1.0,1.0,1.0,1
2024,40,เอกชน22,Hybrid-RRF,นบนที,1,1.0,1.0,1.0,1
2024,40,เอกชน23,Hybrid-RRF,การแสดงโขนเรื่องรามเกียรติ์ ตอน ศึกวิรุญจำบัง,1,1.0,1.0,1.0,1
2024,40,เอกชน24,Hybrid-RRF,การแสดงโขนเรื่องรามเกียรติ์ ตอน ศึกพรหมาสตร์,27,0.0,0.0,0.0,1
2024,40,เอกชน25,Hybrid-RRF,วิรัชสราญรมย์,3,1.0,0.3333333333333333,0.5,1
2024,40,เอกชน26,Hybrid-RRF,นบนที,3,1.0,0.3333333333333333,0.5,1
2024,40,เอกชน27,Hybrid-RRF,สักการะเทวราช,1,1.0,1.0,1.0,1
2024,40,เอกชน28,Hybrid-RRF,สักการะเทวราช,1,1.0,1.0,1.0,1
2024,40,เอกชน29,Hybrid-RRF,ผืนไท,1,1.0,1.0,1.0,1
2024,40,เอกชน3,Hybrid-RRF,การแสดงโขนเรื่องรามเกียรติ์ ชุดยกรบ,1,1.0,1.0,1.0,1
2024,40,เอกชน30,Hybrid-RRF,ผืนไท,1,1.0,1.0,1.0,1
2024,40,เอกชน31,Hybrid-RRF,รำมโนห์ราบูชายัญ,2,1.0,0.5,0.6309297535714575,1
2024,40,เอกชน32,Hybrid-RRF,โนรา,4,1.0,0.25,0.43067655807339306,1
2024,40,เอกชน33,Hybrid-RRF,รองเง็ง,7,1.0,0.14285714285714285,0.3333333333333333,1
2024,40,เอกชน34,Hybrid-RRF,ระบำทวารวดี,3,1.0,0.3333333333333333,0.5,1
2024,40,เอกชน35,Hybrid-RRF,พลองไม้สั้น,3,1.0,0.3333333333333333,0.5,1
2024,40,เอกชน36,Hybrid-RRF,ระบำกรับ,1,1.0,1.0,1.0,1
2024,40,เอกชน37,Hybrid-RRF,พลองไม้สั้น,4,1.0,0.25,0.43067655807339306,1
2024,40,เอกชน38,Hybrid-RRF,พลองไม้สั้น,4,1.0,0.25,0.43067655807339306,1
2024,40,เอกชน39,Hybrid-RRF,ระบำกรับ,1,1.0,1.0,1.0,1
2024,40,เอกชน4,Hybrid-RRF,ชาติพันธุ์สราญ,1,1.0,1.0,1.0,1
2024,40,เอกชน40,Hybrid-RRF,พลองไม้สั้น,4,1.0,0.25,0.43067655807339306,1
2024,40,เอกชน41,Hybrid-RRF,พลองไม้สั้น,3,1.0,0.3333333333333333,0.5,1
2024,40,เอกชน42,Hybrid-RRF,ระบำกรับ,1,1.0,1.0,1.0,1
2024,40,เอกชน43,Hybrid-RRF,ระบำกรับ,1,1.0,1.0,1.0,1
2024,40,เอกชน44,Hybrid-RRF,ล่องใต้,2,1.0,0.5,0.6309297535714575,1
2024,40,เอกชน45,Hybrid-RRF,ฟ้อนขันดอก,4,1.0,0.25,0.43067655807339306,1
2024,40,เอกชน46,Hybrid-RRF,ระบำกินรีร่อน,1,1.0,1.0,1.0,1
2024,40,เอกชน47,Hybrid-RRF,ระบำกินรีร่อน,1,1.0,1.0,1.0,1
2024,40,เอกชน48,Hybrid-RRF,ระบำกินรีร่อน,1,1.0,1.0,1.0,1
2024,40,เอกชน49,Hybrid-RRF,ฟ้อนผาง,1,1.0,1.0,1.0,1
2024,40,เอกชน5,Hybrid-RRF,เซิ้งไทภูเขา,1,1.0,1.0,1.0,1
2024,40,เอกชน50,Hybrid-RRF,ฟ้อนจันทราพาฝัน,2,1.0,0.5,0.6309297535714575,1
2024,40,เอกชน51,Hybrid-RRF,ระบำร่อนแร่,2,1.0,0.5,0.6309297535714575,1
2024,40,เอกชน52,Hybrid-RRF,ระบำเก็บใบชา,2,1.0,0.5,0.6309297535714575,1
2024,40,เอกชน53,Hybrid-RRF,ลายเกราะ,7,1.0,0.14285714285714285,0.3333333333333333,1
2024,40,เอกชน54,Hybrid-RRF,ระบำร่อนแร่,1,1.0,1.0,1.0,1
2024,40,เอกชน55,Hybrid-RRF,ลายเกราะ,2,1.0,0.5,0.6309297535714575,1
2024,40,เอกชน56,Hybrid-RRF,ระบำเก็บใบชา,1,1.0,1.0,1.0,1
2024,40,เอกชน57,Hybrid-RRF,มวยคาดเชือก,20,0.0,0.0,0.0,1
2024,40,เอกชน58,Hybrid-RRF,เจ้าพระยานที,2,1.0,0.5,0.6309297535714575,1
2024,40,เอกชน59,Hybrid-RRF,ระบำฉิ่ง,1,1.0,1.0,1.0,1
2024,40,เอกชน6,Hybrid-RRF,เซิ้งกระติบข้าว,2,1.0,0.5,0.6309297535714575,1
2024,40,เอกชน60,Hybrid-RRF,ฟ้อนขันดอก,4,1.0,0.25,0.43067655807339306,1
2024,40,เอกชน61,Hybrid-RRF,ฟ้อนเจิง,1,1.0,1.0,1.0,1
2024,40,เอกชน7,Hybrid-RRF,การแสดงโขนเรื่องรามเกียรติ์ ตอน พระรามตามกวาง,1,1.0,1.0,1.0,1
2024,40,เอกชน8,Hybrid-RRF,การแสดงโขนเรื่องรามเกียรติ์ ตอน พระรามตามกวาง,1,1.0,1.0,1.0,1
2024,40,เอกชน9,Hybrid-RRF,ออเจ้าชาวกรุงศรี,1,1.0,1.0,1.0,1
2024,40,บุคคล1,Hybrid-ReliabilityGate,กินนรีร่อนออกมโนราห์บูชายัญ,1,1.0,1.0,1.0,1
2024,40,บุคคล10,Hybrid-ReliabilityGate,การแสดงโขนเรื่องรามเกียรติ์ ตอน พระรามตามกวาง,1,1.0,1.0,1.0,1
2024,40,บุคคล11,Hybrid-ReliabilityGate,นักษัตร,2,1.0,0.5,0.6309297535714575,1
2024,40,บุคคล12,Hybrid-ReliabilityGate,ฟ้อนเจิง,3,1.0,0.3333333333333333,0.5,1
2024,40,บุคคล13,Hybrid-ReliabilityGate,กรุงเทพ,2,1.0,0.5,0.6309297535714575,1
2024,40,บุคคล14,Hybrid-ReliabilityGate,ฟ้อนขันดอก,1,1.0,1.0,1.0,1
2024,40,บุคคล15,Hybrid-ReliabilityGate,การแสดงโขนเรื่องรามเกียรติ์ ตอน ขับพิเภก,1,1.0,1.0,1.0,1
2024,40,บุคคล16,Hybrid-ReliabilityGate,ฟ้อนสาวไหม,6,1.0,0.16666666666666666,0.3562071871080222,1
2024,40,บุคคล17,Hybrid-ReliabilityGate,ระบำสุโขทัย,1,1.0,1.0,1.0,1
2024,40,บุคคล18,Hybrid-ReliabilityGate,รองเง็ง,3,1.0,0.3333333333333333,0.5,1
2024,40,บุคคล2,Hybrid-ReliabilityGate,ระบำตารีบุหงา,1,1.0,1.0,1.0,1
2024,40,บุคคล20,Hybrid-ReliabilityGate,เซิ้งไทภูเขา,2,1.0,0.5,0.6309297535714575,1
2024,40,บุคคล21,Hybrid-ReliabilityGate,ฟ้อนมาลัย,1,1.0,1.0,1.0,1
2024,40,บุคคล22,Hybrid-ReliabilityGate,รับขวัญข้าว,1,1.0,1.0,1.0,1
2024,40,บุคคล23,Hybrid-ReliabilityGate,ระบำชาวนา,1,1.0,1.0,1.0,1
2024,40,บุคคล24,Hybrid-ReliabilityGate,ฟ้อนมาลัย,1,1.0,1.0,1.0,1
2024,40,บุคคล25,Hybrid-ReliabilityGate,การแสดงโขนเรื่องรามเกียรติ์ ตอน ศึกวิรุญมุข,3,1.0,0.3333333333333333,0.5,1
2024,40,บุคคล26,Hybrid-ReliabilityGate,ฟ้อนมาลัย,1,1.0,1.0,1.0,1
2024,40,บุคคล27,Hybrid-ReliabilityGate,เซิ้งสวิง,1,1.0,1.0,1.0,1
2024,40,บุคคล28,Hybrid-ReliabilityGate,ระบำทวารวดี,3,1.0,0.3333333333333333,0.5,1
2024,40,บุคคล29,Hybrid-ReliabilityGate,รำซัดชาตรี,1,1.0,1.0,1.0,1
2024,40,บุคคล3,Hybrid-ReliabilityGate,กลองสะบัดชัย,1,1.0,1.0,1.0,1
2024,40,บุคคล30,Hybrid-ReliabilityGate,ฟ้อนรัก,1,1.0,1.0,1.0,1
2024,40,บุคคล31,Hybrid-ReliabilityGate,เซิ้งสวิง,1,1.0,1.0,1.0,1
2024,40,บุคคล32,Hybrid-ReliabilityGate,การแสดงโขนเรื่องรามเกียรติ์ ตอน พระรามตามกวาง,1,1.0,1.0,1.0,1
2024,40,บุคคล33,Hybrid-ReliabilityGate,การแสดงโขนเรื่องรามเกียรติ์ ตอน ขับพิเภก,1,1.0,1.0,1.0,1
2024,40,บุคคล34,Hybrid-ReliabilityGate,การแสดงโขนเรื่องรามเกียรติ์ ตอน พระรามตามกวาง,2,1.0,0.5,0.6309297535714575,1
2024,40,บุคคล35,Hybrid-ReliabilityGate,การแสดงโขนเรื่องรามเกียรติ์ ตอน ขับพิเภก,1,1.0,1.0,1.0,1
2024,40,บุคคล36,Hybrid-ReliabilityGate,รำซัดชาตรี,1,1.0,1.0,1.0,1
2024,40,บุคคล37,Hybrid-ReliabilityGate,รำซัดชาตรี,1,1.0,1.0,1.0,1
2024,40,บุคคล38,Hybrid-ReliabilityGate,การแสดงโขนเรื่องรามเกียรติ์ ตอน ลักสีดา,1,1.0,1.0,1.0,1
2024,40,บุคคล39,Hybrid-ReliabilityGate,กีปัสเรนัง,1,1.0,1.0,1.0,1
2024,40,บุคคล4,Hybrid-ReliabilityGate,กีปัสเรนัง,1,1.0,1.0,1.0,1
2024,40,บุคคล40,Hybrid-ReliabilityGate,ลีลาหมากแก๊ป,1,1.0,1.0,1.0,1
2024,40,บุคคล5,Hybrid-ReliabilityGate,ฟ้อนผาง,1,1.0,1.0,1.0,1
2024,40,บุคคล6,Hybrid-ReliabilityGate,กินนรีร่อนออกมโนราห์บูชายัญ,1,1.0,1.0,1.0,1
2024,40,บุคคล7,Hybrid-ReliabilityGate,จตุรภาคี,2,1.0,0.5,0.6309297535714575,1
2024,40,บุคคล8,Hybrid-ReliabilityGate,เซิ้งกระติบข้าว,4,1.0,0.25,0.43067655807339306,1
2024,40,บุคคล9,Hybrid-ReliabilityGate,การแสดงโขนเรื่องรามเกียรติ์ ตอน พระรามตามกวาง,1,1.0,1.0,1.0,1
2024,40,ราชการ1,Hybrid-ReliabilityGate,กระทบสากหรือกระทบไม้,1,1.0,1.0,1.0,1
2024,40,ราชการ10,Hybrid-ReliabilityGate,ฟ้อนหมากกั๊บแก๊บลำเพลิน,2,1.0,0.5,0.6309297535714575,1
2024,40,ราชการ11,Hybrid-ReliabilityGate,เซิ้งสวิง,3,1.0,0.3333333333333333,0.5,1
2024,40,ราชการ12,Hybrid-ReliabilityGate,การแสดงโขนเรื่องรามเกียรติ์ ตอน สุครีพถอนต้นรัง,2,1.0,0.5,0.6309297535714575,1
2024,40,ราชการ13,Hybrid-ReliabilityGate,ฟ้อนดวงเดือน,1,1.0,1.0,1.0,1
2024,40,ราชการ14,Hybrid-ReliabilityGate,รำพลายชุมพล,1,1.0,1.0,1.0,1
2024,40,ราชการ15,Hybrid-ReliabilityGate,นาฏ ณ วัง,1,1.0,1.0,1.0,1
2024,40,ราชการ16,Hybrid-ReliabilityGate,กินนรีร่อนออกมโนราห์บูชายัญ,1,1.0,1.0,1.0,1
2024,40,ราชการ17,Hybrid-ReliabilityGate,การแสดงโขนเรื่องรามเกียรติ์ ตอน ขับพิเภก,1,1.0,1.0,1.0,1
2024,40,ราชการ18,Hybrid-ReliabilityGate,รำพลายชุมพล,2,1.0,0.5,0.6309297535714575,1
2024,40,ราชการ19,Hybrid-ReliabilityGate,นาฏยมวยไทย,1,1.0,1.0,1.0,1
2024,40,ราชการ2,Hybrid-ReliabilityGate,กระทบสากหรือกระทบไม้,1,1.0,1.0,1.0,1
2024,40,ราชการ20,Hybrid-ReliabilityGate,รำวงมาตรฐาน,1,1.0,1.0,1.0,1
2024,40,ราชการ21,Hybrid-ReliabilityGate,การแสดงโขนเรื่องรามเกียรติ์ ตอน ขับพิเภก,1,1.0,1.0,1.0,1
2024,40,ราชการ22,Hybrid-ReliabilityGate,ฟ้อนเทียน,1,1.0,1.0,1.0,1
2024,40,ราชการ23,Hybrid-ReliabilityGate,การแสดงโขนเรื่องรามเกียรติ์ ตอน ขับพิเภก,2,1.0,0.5,0.6309297535714575,1
2024,40,ราชการ24,Hybrid-ReliabilityGate,ชาติพันธุ์สราญ,1,1.0,1.0,1.0,1
2024,40,ราชการ25,Hybrid-ReliabilityGate,ฟ้อนสาวไหม,2,1.0,0.5,0.6309297535714575,1
2024,40,ราชการ26,Hybrid-ReliabilityGate,การแสดงโขนเรื่องรามเกียรติ์ ตอน พระรามตามกวาง,1,1.0,1.0,1.0,1
2024,40,ราชการ27,Hybrid-ReliabilityGate,ฟ้อนหมากกั๊บแก๊บลำเพลิน,3,1.0,0.3333333333333333,0.5,1
